Episode_Return,Episode_Return_smooth,env_step
500.0,490.06,57675
500.0,490.06,57700
500.0,490.06,57725
500.0,490.06,57750
500.0,490.06,57775
500.0,490.06,57800
500.0,490.06,57825
500.0,490.06,57850
500.0,490.06,57875
500.0,490.06,57900
500.0,490.06,57925
500.0,490.06,57950
500.0,490.06,57975
500.0,490.06,58000
500.0,490.06,58025
500.0,490.06,58050
500.0,490.06,58075
500.0,490.06,58100
500.0,490.06,58125
500.0,490.06,58150
500.0,490.06,58175
500.0,490.42,58200
500.0,491.06,58225
500.0,491.06,58250
500.0,491.15999999999997,58275
500.0,491.56000000000006,58300
500.0,491.84000000000003,58325
500.0,494.18000000000006,58350
500.0,494.18000000000006,58375
500.0,496.3,58400
500.0,496.3,58425
500.0,496.3,58450
500.0,496.3,58475
500.0,496.3,58500
500.0,496.3,58525
500.0,496.3,58550
500.0,496.3,58575
500.0,496.3,58600
500.0,496.3,58625
500.0,496.3,58650
500.0,496.3,58675
500.0,496.3,58700
500.0,497.1400000000001,58725
500.0,497.28,58750
500.0,500.0,58775
500.0,500.0,58800
500.0,500.0,58825
500.0,500.0,58850
500.0,500.0,58875
500.0,500.0,58900
500.0,500.0,58925
500.0,500.0,58950
500.0,500.0,58975
500.0,500.0,59000
500.0,500.0,59025
500.0,500.0,59050
500.0,500.0,59075
500.0,500.0,59100
500.0,500.0,59125
500.0,500.0,59150
500.0,500.0,59175
500.0,500.0,59200
500.0,500.0,59225
500.0,500.0,59250
500.0,500.0,59275
500.0,500.0,59300
500.0,500.0,59325
500.0,500.0,59350
500.0,500.0,59375
500.0,500.0,59400
500.0,500.0,59425
500.0,500.0,59450
500.0,500.0,59475
500.0,500.0,59500
500.0,500.0,59525
500.0,500.0,59550
500.0,500.0,59575
500.0,500.0,59600
500.0,500.0,59625
500.0,500.0,59650
500.0,500.0,59675
500.0,500.0,59700
500.0,500.0,59725
500.0,500.0,59750
500.0,500.0,59775
500.0,500.0,59800
500.0,500.0,59825
500.0,500.0,59850
500.0,500.0,59875
500.0,500.0,59900
500.0,500.0,59925
500.0,500.0,59950
500.0,500.0,59975
500.0,500.0,60000
500.0,500.0,60025
500.0,500.0,60050
500.0,500.0,60075
500.0,500.0,60100
500.0,500.0,60125
500.0,500.0,60150
500.0,500.0,60175
500.0,500.0,60200
500.0,500.0,60225
500.0,500.0,60250
500.0,500.0,60275
500.0,500.0,60300
500.0,500.0,60325
500.0,500.0,60350
500.0,500.0,60375
500.0,500.0,60400
500.0,500.0,60425
500.0,500.0,60450
500.0,500.0,60475
500.0,500.0,60500
500.0,500.0,60525
500.0,500.0,60550
500.0,500.0,60575
500.0,500.0,60600
500.0,500.0,60625
500.0,500.0,60650
500.0,500.0,60675
500.0,500.0,60700
500.0,500.0,60725
500.0,500.0,60750
500.0,500.0,60775
500.0,500.0,60800
500.0,500.0,60825
500.0,500.0,60850
500.0,500.0,60875
500.0,500.0,60900
500.0,500.0,60925
500.0,500.0,60950
500.0,500.0,60975
500.0,500.0,61000
500.0,500.0,61025
500.0,500.0,61050
500.0,500.0,61075
500.0,500.0,61100
500.0,500.0,61125
500.0,500.0,61150
500.0,500.0,61175
500.0,500.0,61200
500.0,500.0,61225
500.0,500.0,61250
500.0,500.0,61275
500.0,500.0,61300
500.0,500.0,61325
500.0,500.0,61350
500.0,500.0,61375
500.0,500.0,61400
500.0,500.0,61425
500.0,500.0,61450
500.0,500.0,61475
500.0,500.0,61500
500.0,500.0,61525
500.0,500.0,61550
500.0,500.0,61575
500.0,500.0,61600
500.0,500.0,61625
500.0,500.0,61650
500.0,500.0,61675
249.0,494.97999999999996,61700
500.0,494.97999999999996,61725
500.0,494.97999999999996,61750
500.0,494.97999999999996,61775
500.0,494.97999999999996,61800
500.0,494.97999999999996,61825
500.0,494.97999999999996,61850
500.0,494.97999999999996,61875
500.0,494.97999999999996,61900
500.0,494.97999999999996,61925
500.0,494.97999999999996,61950
500.0,494.97999999999996,61975
500.0,494.97999999999996,62000
500.0,494.97999999999996,62025
500.0,494.97999999999996,62050
500.0,494.97999999999996,62075
500.0,494.97999999999996,62100
500.0,494.97999999999996,62125
500.0,494.97999999999996,62150
500.0,494.97999999999996,62175
500.0,494.97999999999996,62200
500.0,494.97999999999996,62225
500.0,494.97999999999996,62250
500.0,494.97999999999996,62275
500.0,494.97999999999996,62300
500.0,494.97999999999996,62325
500.0,494.97999999999996,62350
131.0,487.59999999999997,62375
500.0,487.59999999999997,62400
500.0,487.59999999999997,62425
500.0,487.59999999999997,62450
500.0,487.59999999999997,62475
500.0,487.59999999999997,62500
500.0,487.59999999999997,62525
500.0,487.59999999999997,62550
500.0,487.59999999999997,62575
500.0,487.59999999999997,62600
500.0,487.59999999999997,62625
293.0,483.4599999999999,62650
368.0,480.82000000000005,62675
500.0,480.82000000000005,62700
500.0,480.82000000000005,62725
79.0,472.3999999999999,62750
500.0,472.3999999999999,62775
500.0,472.3999999999999,62800
500.0,472.3999999999999,62825
500.0,472.3999999999999,62850
500.0,472.3999999999999,62875
500.0,472.3999999999999,62900
500.0,472.3999999999999,62925
500.0,477.41999999999996,62950
500.0,477.41999999999996,62975
500.0,477.41999999999996,63000
500.0,477.41999999999996,63025
500.0,477.41999999999996,63050
500.0,477.41999999999996,63075
500.0,477.41999999999996,63100
500.0,477.41999999999996,63125
500.0,477.41999999999996,63150
500.0,477.41999999999996,63175
500.0,477.41999999999996,63200
500.0,477.41999999999996,63225
500.0,477.41999999999996,63250
500.0,477.41999999999996,63275
500.0,477.41999999999996,63300
500.0,477.41999999999996,63325
500.0,477.41999999999996,63350
500.0,477.41999999999996,63375
406.0,475.54,63400
228.0,470.09999999999997,63425
239.0,464.88,63450
219.0,459.26,63475
225.0,453.76,63500
233.0,448.41999999999996,63525
216.0,442.74,63550
258.0,437.90000000000003,63575
368.0,435.26,63600
500.0,442.64,63625
500.0,442.64,63650
500.0,442.64,63675
500.0,442.64,63700
500.0,442.64,63725
500.0,442.64,63750
500.0,442.64,63775
500.0,442.64,63800
500.0,442.64,63825
500.0,442.64,63850
500.0,442.64,63875
500.0,446.78,63900
500.0,449.4200000000001,63925
500.0,449.4200000000001,63950
500.0,449.4200000000001,63975
500.0,457.8400000000001,64000
500.0,457.8400000000001,64025
500.0,457.8400000000001,64050
500.0,457.8400000000001,64075
500.0,457.8400000000001,64100
500.0,457.8400000000001,64125
500.0,457.8400000000001,64150
500.0,457.8400000000001,64175
500.0,457.8400000000001,64200
500.0,457.8400000000001,64225
500.0,457.8400000000001,64250
500.0,457.8400000000001,64275
500.0,457.8400000000001,64300
500.0,457.8400000000001,64325
500.0,457.8400000000001,64350
500.0,457.8400000000001,64375
500.0,457.8400000000001,64400
500.0,457.8400000000001,64425
500.0,457.8400000000001,64450
500.0,457.8400000000001,64475
500.0,457.8400000000001,64500
500.0,457.8400000000001,64525
500.0,457.8400000000001,64550
500.0,457.8400000000001,64575
500.0,457.8400000000001,64600
500.0,457.8400000000001,64625
500.0,459.71999999999997,64650
500.0,465.1600000000001,64675
500.0,470.37999999999994,64700
500.0,475.99999999999994,64725
500.0,481.50000000000006,64750
500.0,486.84,64775
500.0,492.52,64800
500.0,497.36,64825
500.0,500.0,64850
500.0,500.0,64875
500.0,500.0,64900
500.0,500.0,64925
500.0,500.0,64950
500.0,500.0,64975
500.0,500.0,65000
500.0,500.0,65025
500.0,500.0,65050
500.0,500.0,65075
500.0,500.0,65100
500.0,500.0,65125
500.0,500.0,65150
500.0,500.0,65175
500.0,500.0,65200
500.0,500.0,65225
500.0,500.0,65250
500.0,500.0,65275
500.0,500.0,65300
178.0,493.56,65325
500.0,493.56,65350
500.0,493.56,65375
500.0,493.56,65400
500.0,493.56,65425
500.0,493.56,65450
500.0,493.56,65475
500.0,493.56,65500
500.0,493.56,65525
500.0,493.56,65550
500.0,493.56,65575
500.0,493.56,65600
500.0,493.56,65625
500.0,493.56,65650
500.0,493.56,65675
500.0,493.56,65700
500.0,493.56,65725
500.0,493.56,65750
500.0,493.56,65775
500.0,493.56,65800
500.0,493.56,65825
500.0,493.56,65850
500.0,493.56,65875
500.0,493.56,65900
500.0,493.56,65925
500.0,493.56,65950
500.0,493.56,65975
500.0,493.56,66000
500.0,493.56,66025
500.0,493.56,66050
500.0,493.56,66075
500.0,493.56,66100
500.0,493.56,66125
500.0,493.56,66150
500.0,493.56,66175
500.0,493.56,66200
500.0,493.56,66225
500.0,493.56,66250
500.0,493.56,66275
500.0,493.56,66300
500.0,493.56,66325
500.0,493.56,66350
500.0,493.56,66375
500.0,493.56,66400
500.0,493.56,66425
500.0,493.56,66450
500.0,493.56,66475
500.0,493.56,66500
500.0,493.56,66525
500.0,493.56,66550
500.0,500.0,66575
500.0,500.0,66600
500.0,500.0,66625
500.0,500.0,66650
500.0,500.0,66675
500.0,500.0,66700
500.0,500.0,66725
500.0,500.0,66750
500.0,500.0,66775
500.0,500.0,66800
500.0,500.0,66825
500.0,500.0,66850
500.0,500.0,66875
500.0,500.0,66900
500.0,500.0,66925
500.0,500.0,66950
500.0,500.0,66975
500.0,500.0,67000
500.0,500.0,67025
500.0,500.0,67050
500.0,500.0,67075
500.0,500.0,67100
500.0,500.0,67125
500.0,500.0,67150
500.0,500.0,67175
500.0,500.0,67200
500.0,500.0,67225
500.0,500.0,67250
500.0,500.0,67275
500.0,500.0,67300
500.0,500.0,67325
500.0,500.0,67350
500.0,500.0,67375
500.0,500.0,67400
500.0,500.0,67425
500.0,500.0,67450
500.0,500.0,67475
500.0,500.0,67500
500.0,500.0,67525
500.0,500.0,67550
500.0,500.0,67575
500.0,500.0,67600
500.0,500.0,67625
500.0,500.0,67650
500.0,500.0,67675
500.0,500.0,67700
500.0,500.0,67725
500.0,500.0,67750
500.0,500.0,67775
500.0,500.0,67800
500.0,500.0,67825
500.0,500.0,67850
500.0,500.0,67875
500.0,500.0,67900
500.0,500.0,67925
500.0,500.0,67950
500.0,500.0,67975
500.0,500.0,68000
500.0,500.0,68025
500.0,500.0,68050
500.0,500.0,68075
500.0,500.0,68100
500.0,500.0,68125
500.0,500.0,68150
500.0,500.0,68175
500.0,500.0,68200
500.0,500.0,68225
500.0,500.0,68250
500.0,500.0,68275
500.0,500.0,68300
500.0,500.0,68325
500.0,500.0,68350
500.0,500.0,68375
500.0,500.0,68400
500.0,500.0,68425
500.0,500.0,68450
500.0,500.0,68475
500.0,500.0,68500
500.0,500.0,68525
500.0,500.0,68550
500.0,500.0,68575
500.0,500.0,68600
500.0,500.0,68625
500.0,500.0,68650
500.0,500.0,68675
500.0,500.0,68700
500.0,500.0,68725
500.0,500.0,68750
500.0,500.0,68775
500.0,500.0,68800
500.0,500.0,68825
500.0,500.0,68850
500.0,500.0,68875
500.0,500.0,68900
500.0,500.0,68925
500.0,500.0,68950
500.0,500.0,68975
500.0,500.0,69000
500.0,500.0,69025
500.0,500.0,69050
500.0,500.0,69075
500.0,500.0,69100
500.0,500.0,69125
500.0,500.0,69150
500.0,500.0,69175
500.0,500.0,69200
500.0,500.0,69225
500.0,500.0,69250
500.0,500.0,69275
500.0,500.0,69300
500.0,500.0,69325
500.0,500.0,69350
500.0,500.0,69375
500.0,500.0,69400
500.0,500.0,69425
500.0,500.0,69450
500.0,500.0,69475
500.0,500.0,69500
500.0,500.0,69525
500.0,500.0,69550
500.0,500.0,69575
500.0,500.0,69600
500.0,500.0,69625
500.0,500.0,69650
500.0,500.0,69675
500.0,500.0,69700
500.0,500.0,69725
500.0,500.0,69750
500.0,500.0,69775
500.0,500.0,69800
500.0,500.0,69825
500.0,500.0,69850
500.0,500.0,69875
500.0,500.0,69900
500.0,500.0,69925
500.0,500.0,69950
500.0,500.0,69975
500.0,500.0,70000
500.0,500.0,70025
500.0,500.0,70050
500.0,500.0,70075
500.0,500.0,70100
500.0,500.0,70125
500.0,500.0,70150
500.0,500.0,70175
500.0,500.0,70200
500.0,500.0,70225
500.0,500.0,70250
500.0,500.0,70275
500.0,500.0,70300
500.0,500.0,70325
500.0,500.0,70350
500.0,500.0,70375
500.0,500.0,70400
500.0,500.0,70425
500.0,500.0,70450
500.0,500.0,70475
500.0,500.0,70500
500.0,500.0,70525
500.0,500.0,70550
500.0,500.0,70575
500.0,500.0,70600
500.0,500.0,70625
500.0,500.0,70650
500.0,500.0,70675
500.0,500.0,70700
500.0,500.0,70725
500.0,500.0,70750
500.0,500.0,70775
500.0,500.0,70800
500.0,500.0,70825
500.0,500.0,70850
500.0,500.0,70875
500.0,500.0,70900
500.0,500.0,70925
500.0,500.0,70950
500.0,500.0,70975
500.0,500.0,71000
500.0,500.0,71025
500.0,500.0,71050
500.0,500.0,71075
500.0,500.0,71100
500.0,500.0,71125
500.0,500.0,71150
500.0,500.0,71175
500.0,500.0,71200
500.0,500.0,71225
500.0,500.0,71250
500.0,500.0,71275
500.0,500.0,71300
500.0,500.0,71325
500.0,500.0,71350
500.0,500.0,71375
500.0,500.0,71400
500.0,500.0,71425
500.0,500.0,71450
500.0,500.0,71475
500.0,500.0,71500
500.0,500.0,71525
500.0,500.0,71550
500.0,500.0,71575
500.0,500.0,71600
500.0,500.0,71625
500.0,500.0,71650
500.0,500.0,71675
500.0,500.0,71700
500.0,500.0,71725
500.0,500.0,71750
500.0,500.0,71775
500.0,500.0,71800
500.0,500.0,71825
500.0,500.0,71850
500.0,500.0,71875
500.0,500.0,71900
500.0,500.0,71925
500.0,500.0,71950
500.0,500.0,71975
500.0,500.0,72000
500.0,500.0,72025
500.0,500.0,72050
500.0,500.0,72075
500.0,500.0,72100
500.0,500.0,72125
500.0,500.0,72150
500.0,500.0,72175
500.0,500.0,72200
500.0,500.0,72225
500.0,500.0,72250
500.0,500.0,72275
500.0,500.0,72300
500.0,500.0,72325
500.0,500.0,72350
500.0,500.0,72375
500.0,500.0,72400
500.0,500.0,72425
500.0,500.0,72450
500.0,500.0,72475
500.0,500.0,72500
500.0,500.0,72525
500.0,500.0,72550
500.0,500.0,72575
500.0,500.0,72600
500.0,500.0,72625
500.0,500.0,72650
15.0,490.3,72675
500.0,490.3,72700
500.0,490.3,72725
12.0,480.54,72750
17.0,470.88,72775
12.0,461.12,72800
13.0,451.38000000000005,72825
12.0,441.62,72850
12.0,431.86,72875
15.0,422.16,72900
500.0,422.16,72925
500.0,422.16,72950
500.0,422.16,72975
500.0,422.16,73000
500.0,422.16,73025
500.0,422.16,73050
500.0,422.16,73075
500.0,422.16,73100
500.0,422.16,73125
500.0,422.16,73150
500.0,422.16,73175
500.0,422.16,73200
500.0,422.16,73225
500.0,422.16,73250
500.0,422.16,73275
500.0,422.16,73300
500.0,422.16,73325
500.0,422.16,73350
500.0,422.16,73375
500.0,422.16,73400
500.0,422.16,73425
500.0,422.16,73450
500.0,422.16,73475
500.0,422.16,73500
500.0,422.16,73525
500.0,422.16,73550
500.0,422.16,73575
500.0,422.16,73600
500.0,422.16,73625
500.0,422.16,73650
500.0,422.16,73675
500.0,422.16,73700
500.0,422.16,73725
500.0,422.16,73750
500.0,422.16,73775
500.0,422.16,73800
500.0,422.16,73825
500.0,422.16,73850
500.0,422.16,73875
500.0,422.16,73900
500.0,431.86,73925
500.0,431.86,73950
500.0,431.86,73975
500.0,441.62,74000
500.0,451.28000000000003,74025
500.0,461.04,74050
500.0,470.78000000000003,74075
500.0,480.54,74100
500.0,490.3,74125
500.0,500.0,74150
500.0,500.0,74175
500.0,500.0,74200
500.0,500.0,74225
500.0,500.0,74250
500.0,500.0,74275
500.0,500.0,74300
500.0,500.0,74325
500.0,500.0,74350
500.0,500.0,74375
500.0,500.0,74400
500.0,500.0,74425
500.0,500.0,74450
500.0,500.0,74475
500.0,500.0,74500
500.0,500.0,74525
500.0,500.0,74550
500.0,500.0,74575
500.0,500.0,74600
500.0,500.0,74625
500.0,500.0,74650
500.0,500.0,74675
500.0,500.0,74700
500.0,500.0,74725
500.0,500.0,74750
500.0,500.0,74775
500.0,500.0,74800
500.0,500.0,74825
500.0,500.0,74850
500.0,500.0,74875
500.0,500.0,74900
500.0,500.0,74925
500.0,500.0,74950
500.0,500.0,74975
500.0,500.0,75000
500.0,500.0,75025
500.0,500.0,75050
500.0,500.0,75075
500.0,500.0,75100
500.0,500.0,75125
500.0,500.0,75150
500.0,500.0,75175
500.0,500.0,75200
500.0,500.0,75225
500.0,500.0,75250
500.0,500.0,75275
500.0,500.0,75300
500.0,500.0,75325
500.0,500.0,75350
500.0,500.0,75375
500.0,500.0,75400
500.0,500.0,75425
500.0,500.0,75450
482.0,499.64,75475
457.0,498.78,75500
421.0,497.2,75525
500.0,497.2,75550
478.0,496.76000000000005,75575
500.0,496.76000000000005,75600
500.0,496.76000000000005,75625
500.0,496.76000000000005,75650
500.0,496.76000000000005,75675
500.0,496.76000000000005,75700
500.0,496.76000000000005,75725
476.0,496.28,75750
383.0,493.94,75775
396.0,491.86,75800
406.0,489.97999999999996,75825
390.0,487.78,75850
500.0,487.78,75875
500.0,487.78,75900
500.0,487.78,75925
500.0,487.78,75950
500.0,487.78,75975
500.0,487.78,76000
500.0,487.78,76025
500.0,487.78,76050
500.0,487.78,76075
500.0,487.78,76100
500.0,487.78,76125
500.0,487.78,76150
500.0,487.78,76175
500.0,487.78,76200
500.0,487.78,76225
500.0,487.78,76250
500.0,487.78,76275
500.0,487.78,76300
500.0,487.78,76325
500.0,487.78,76350
500.0,487.78,76375
500.0,487.78,76400
500.0,487.78,76425
500.0,487.78,76450
500.0,487.78,76475
500.0,487.78,76500
500.0,487.78,76525
500.0,487.78,76550
500.0,487.78,76575
500.0,487.78,76600
500.0,487.78,76625
500.0,487.78,76650
500.0,487.78,76675
500.0,487.78,76700
500.0,488.14000000000004,76725
500.0,489.0,76750
500.0,490.58000000000004,76775
500.0,490.58000000000004,76800
500.0,491.02,76825
500.0,491.02,76850
500.0,491.02,76875
500.0,491.02,76900
500.0,491.02,76925
500.0,491.02,76950
500.0,491.02,76975
500.0,491.5,77000
500.0,493.84,77025
500.0,495.91999999999996,77050
500.0,497.8,77075
500.0,500.0,77100
500.0,500.0,77125
500.0,500.0,77150
500.0,500.0,77175
500.0,500.0,77200
500.0,500.0,77225
500.0,500.0,77250
500.0,500.0,77275
500.0,500.0,77300
500.0,500.0,77325
500.0,500.0,77350
500.0,500.0,77375
500.0,500.0,77400
500.0,500.0,77425
500.0,500.0,77450
500.0,500.0,77475
500.0,500.0,77500
500.0,500.0,77525
500.0,500.0,77550
500.0,500.0,77575
500.0,500.0,77600
500.0,500.0,77625
500.0,500.0,77650
500.0,500.0,77675
500.0,500.0,77700
500.0,500.0,77725
500.0,500.0,77750
500.0,500.0,77775
500.0,500.0,77800
500.0,500.0,77825
500.0,500.0,77850
500.0,500.0,77875
500.0,500.0,77900
500.0,500.0,77925
500.0,500.0,77950
500.0,500.0,77975
500.0,500.0,78000
500.0,500.0,78025
500.0,500.0,78050
500.0,500.0,78075
500.0,500.0,78100
500.0,500.0,78125
500.0,500.0,78150
500.0,500.0,78175
500.0,500.0,78200
500.0,500.0,78225
500.0,500.0,78250
500.0,500.0,78275
500.0,500.0,78300
500.0,500.0,78325
500.0,500.0,78350
500.0,500.0,78375
500.0,500.0,78400
500.0,500.0,78425
500.0,500.0,78450
500.0,500.0,78475
500.0,500.0,78500
392.0,497.84000000000003,78525
369.0,495.22,78550
436.0,493.94000000000005,78575
500.0,493.94000000000005,78600
500.0,493.94000000000005,78625
500.0,493.94000000000005,78650
500.0,493.94000000000005,78675
500.0,493.94000000000005,78700
500.0,493.94000000000005,78725
500.0,493.94000000000005,78750
500.0,493.94000000000005,78775
500.0,493.94000000000005,78800
500.0,493.94000000000005,78825
500.0,493.94000000000005,78850
500.0,493.94000000000005,78875
500.0,493.94000000000005,78900
500.0,493.94000000000005,78925
500.0,493.94000000000005,78950
500.0,493.94000000000005,78975
500.0,493.94000000000005,79000
500.0,493.94000000000005,79025
500.0,493.94000000000005,79050
500.0,493.94000000000005,79075
500.0,493.94000000000005,79100
500.0,493.94000000000005,79125
500.0,493.94000000000005,79150
500.0,493.94000000000005,79175
500.0,493.94000000000005,79200
500.0,493.94000000000005,79225
500.0,493.94000000000005,79250
500.0,493.94000000000005,79275
500.0,493.94000000000005,79300
500.0,493.94000000000005,79325
500.0,493.94000000000005,79350
500.0,493.94000000000005,79375
500.0,493.94000000000005,79400
500.0,493.94000000000005,79425
500.0,493.94000000000005,79450
500.0,493.94000000000005,79475
500.0,493.94000000000005,79500
500.0,493.94000000000005,79525
500.0,493.94000000000005,79550
500.0,493.94000000000005,79575
500.0,493.94000000000005,79600
500.0,493.94000000000005,79625
500.0,493.94000000000005,79650
500.0,493.94000000000005,79675
500.0,493.94000000000005,79700
500.0,493.94000000000005,79725
500.0,493.94000000000005,79750
500.0,496.1,79775
500.0,498.72,79800
500.0,500.0,79825
500.0,500.0,79850
500.0,500.0,79875
500.0,500.0,79900
500.0,500.0,79925
500.0,500.0,79950
500.0,500.0,79975
500.0,500.0,80000
500.0,500.0,80025
500.0,500.0,80050
500.0,500.0,80075
500.0,500.0,80100
500.0,500.0,80125
500.0,500.0,80150
500.0,500.0,80175
500.0,500.0,80200
500.0,500.0,80225
500.0,500.0,80250
500.0,500.0,80275
500.0,500.0,80300
500.0,500.0,80325
500.0,500.0,80350
500.0,500.0,80375
500.0,500.0,80400
500.0,500.0,80425
500.0,500.0,80450
500.0,500.0,80475
500.0,500.0,80500
500.0,500.0,80525
500.0,500.0,80550
500.0,500.0,80575
500.0,500.0,80600
500.0,500.0,80625
500.0,500.0,80650
500.0,500.0,80675
500.0,500.0,80700
500.0,500.0,80725
500.0,500.0,80750
500.0,500.0,80775
500.0,500.0,80800
500.0,500.0,80825
500.0,500.0,80850
500.0,500.0,80875
500.0,500.0,80900
500.0,500.0,80925
500.0,500.0,80950
500.0,500.0,80975
500.0,500.0,81000
500.0,500.0,81025
500.0,500.0,81050
500.0,500.0,81075
500.0,500.0,81100
500.0,500.0,81125
500.0,500.0,81150
500.0,500.0,81175
500.0,500.0,81200
500.0,500.0,81225
500.0,500.0,81250
500.0,500.0,81275
500.0,500.0,81300
500.0,500.0,81325
500.0,500.0,81350
500.0,500.0,81375
500.0,500.0,81400
500.0,500.0,81425
500.0,500.0,81450
500.0,500.0,81475
500.0,500.0,81500
500.0,500.0,81525
500.0,500.0,81550
500.0,500.0,81575
500.0,500.0,81600
500.0,500.0,81625
500.0,500.0,81650
500.0,500.0,81675
500.0,500.0,81700
500.0,500.0,81725
500.0,500.0,81750
500.0,500.0,81775
14.0,490.28000000000003,81800
500.0,490.28000000000003,81825
500.0,490.28000000000003,81850
500.0,490.28000000000003,81875
500.0,490.28000000000003,81900
500.0,490.28000000000003,81925
500.0,490.28000000000003,81950
500.0,490.28000000000003,81975
500.0,490.28000000000003,82000
500.0,490.28000000000003,82025
500.0,490.28000000000003,82050
500.0,490.28000000000003,82075
500.0,490.28000000000003,82100
500.0,490.28000000000003,82125
500.0,490.28000000000003,82150
500.0,490.28000000000003,82175
500.0,490.28000000000003,82200
500.0,490.28000000000003,82225
500.0,490.28000000000003,82250
500.0,490.28000000000003,82275
500.0,490.28000000000003,82300
500.0,490.28000000000003,82325
500.0,490.28000000000003,82350
500.0,490.28000000000003,82375
500.0,490.28000000000003,82400
500.0,490.28000000000003,82425
500.0,490.28000000000003,82450
500.0,490.28000000000003,82475
500.0,490.28000000000003,82500
500.0,490.28000000000003,82525
500.0,490.28000000000003,82550
500.0,490.28000000000003,82575
500.0,490.28000000000003,82600
500.0,490.28000000000003,82625
500.0,490.28000000000003,82650
500.0,490.28000000000003,82675
500.0,490.28000000000003,82700
500.0,490.28000000000003,82725
500.0,490.28000000000003,82750
500.0,490.28000000000003,82775
500.0,490.28000000000003,82800
500.0,490.28000000000003,82825
500.0,490.28000000000003,82850
500.0,490.28000000000003,82875
500.0,490.28000000000003,82900
500.0,490.28000000000003,82925
500.0,490.28000000000003,82950
500.0,490.28000000000003,82975
500.0,490.28000000000003,83000
500.0,490.28000000000003,83025
500.0,500.0,83050
500.0,500.0,83075
500.0,500.0,83100
500.0,500.0,83125
500.0,500.0,83150
500.0,500.0,83175
500.0,500.0,83200
500.0,500.0,83225
500.0,500.0,83250
500.0,500.0,83275
500.0,500.0,83300
500.0,500.0,83325
500.0,500.0,83350
500.0,500.0,83375
500.0,500.0,83400
500.0,500.0,83425
500.0,500.0,83450
500.0,500.0,83475
500.0,500.0,83500
500.0,500.0,83525
500.0,500.0,83550
500.0,500.0,83575
500.0,500.0,83600
500.0,500.0,83625
500.0,500.0,83650
500.0,500.0,83675
500.0,500.0,83700
500.0,500.0,83725
500.0,500.0,83750
500.0,500.0,83775
500.0,500.0,83800
500.0,500.0,83825
500.0,500.0,83850
500.0,500.0,83875
500.0,500.0,83900
500.0,500.0,83925
500.0,500.0,83950
500.0,500.0,83975
500.0,500.0,84000
500.0,500.0,84025
500.0,500.0,84050
500.0,500.0,84075
500.0,500.0,84100
500.0,500.0,84125
500.0,500.0,84150
500.0,500.0,84175
500.0,500.0,84200
500.0,500.0,84225
500.0,500.0,84250
500.0,500.0,84275
500.0,500.0,84300
500.0,500.0,84325
500.0,500.0,84350
500.0,500.0,84375
500.0,500.0,84400
500.0,500.0,84425
500.0,500.0,84450
500.0,500.0,84475
500.0,500.0,84500
500.0,500.0,84525
500.0,500.0,84550
500.0,500.0,84575
500.0,500.0,84600
500.0,500.0,84625
500.0,500.0,84650
500.0,500.0,84675
500.0,500.0,84700
500.0,500.0,84725
500.0,500.0,84750
500.0,500.0,84775
500.0,500.0,84800
500.0,500.0,84825
500.0,500.0,84850
500.0,500.0,84875
500.0,500.0,84900
500.0,500.0,84925
500.0,500.0,84950
500.0,500.0,84975
500.0,500.0,85000
500.0,500.0,85025
500.0,500.0,85050
500.0,500.0,85075
500.0,500.0,85100
500.0,500.0,85125
500.0,500.0,85150
500.0,500.0,85175
500.0,500.0,85200
500.0,500.0,85225
500.0,500.0,85250
500.0,500.0,85275
500.0,500.0,85300
500.0,500.0,85325
500.0,500.0,85350
500.0,500.0,85375
500.0,500.0,85400
500.0,500.0,85425
500.0,500.0,85450
500.0,500.0,85475
500.0,500.0,85500
500.0,500.0,85525
500.0,500.0,85550
500.0,500.0,85575
500.0,500.0,85600
500.0,500.0,85625
500.0,500.0,85650
500.0,500.0,85675
500.0,500.0,85700
500.0,500.0,85725
500.0,500.0,85750
500.0,500.0,85775
500.0,500.0,85800
500.0,500.0,85825
500.0,500.0,85850
500.0,500.0,85875
500.0,500.0,85900
500.0,500.0,85925
500.0,500.0,85950
500.0,500.0,85975
500.0,500.0,86000
500.0,500.0,86025
500.0,500.0,86050
500.0,500.0,86075
500.0,500.0,86100
500.0,500.0,86125
15.0,490.3,86150
500.0,490.3,86175
500.0,490.3,86200
23.0,480.76000000000005,86225
500.0,480.76000000000005,86250
500.0,480.76000000000005,86275
500.0,480.76000000000005,86300
500.0,480.76000000000005,86325
500.0,480.76000000000005,86350
500.0,480.76000000000005,86375
500.0,480.76000000000005,86400
500.0,480.76000000000005,86425
500.0,480.76000000000005,86450
500.0,480.76000000000005,86475
500.0,480.76000000000005,86500
500.0,480.76000000000005,86525
500.0,480.76000000000005,86550
500.0,480.76000000000005,86575
500.0,480.76000000000005,86600
500.0,480.76000000000005,86625
500.0,480.76000000000005,86650
500.0,480.76000000000005,86675
500.0,480.76000000000005,86700
500.0,480.76000000000005,86725
500.0,480.76000000000005,86750
500.0,480.76000000000005,86775
500.0,480.76000000000005,86800
500.0,480.76000000000005,86825
500.0,480.76000000000005,86850
500.0,480.76000000000005,86875
500.0,480.76000000000005,86900
500.0,480.76000000000005,86925
500.0,480.76000000000005,86950
53.0,471.81999999999994,86975
500.0,471.81999999999994,87000
500.0,471.81999999999994,87025
500.0,471.81999999999994,87050
